open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1609992000000,23.399969,23.957301,23.257348,23.888439,1126.275281,1610006399999,26904.958083,100,50,50000,0
1610006400000,23.888439,23.966730,23.523356,23.687041,801.164736,1610020799999,18977.221776,100,50,50000,0
1610020800000,23.687041,23.741328,23.303247,23.327884,799.491392,1610035199999,18650.442314,100,50,50000,0
1610035200000,23.327884,23.489081,22.934653,23.000607,784.738668,1610049599999,18049.465925,100,50,50000,0
1610049600000,23.000607,23.428288,22.994275,23.362278,268.402524,1610063999999,6270.494357,100,50,50000,0
1610064000000,23.362278,23.432351,23.166105,23.170071,256.882876,1610078399999,5951.994593,100,50,50000,0
1610078400000,23.170071,23.179950,22.543485,22.635440,638.536768,1610092799999,14453.560717,100,50,50000,0
1610092800000,22.635440,23.202401,22.490625,23.004766,1063.371660,1610107199999,24462.616557,100,50,50000,0
1610107200000,23.004766,23.101710,22.899863,23.074470,41.329601,1610121599999,953.658620,100,50,50000,0
1610121600000,23.074470,23.128593,22.789472,22.834482,355.906143,1610135999999,8126.932586,100,50,50000,0
1610136000000,22.834482,22.904345,22.463662,22.577161,544.962065,1610150399999,12303.696320,100,50,50000,0
1610150400000,22.577161,22.822178,22.538890,22.712773,291.025148,1610164799999,6609.988190,100,50,50000,0
1610164800000,22.712773,22.750224,22.360476,22.534468,695.538930,1610179199999,15673.599636,100,50,50000,0
1610179200000,22.534468,22.736547,22.471944,22.646676,1030.113262,1610193599999,23328.640992,100,50,50000,0
1610193600000,22.646676,22.659648,22.538683,22.571113,940.080553,1610207999999,21218.664052,100,50,50000,0
1610208000000,22.571113,22.628666,22.315416,22.406142,11.472880,1610222399999,257.062970,100,50,50000,0
1610222400000,22.406142,22.534646,21.963885,22.073117,49.921311,1610236799999,1101.918938,100,50,50000,0
1610236800000,22.073117,22.210865,21.921482,22.025981,914.317364,1610251199999,20138.736876,100,50,50000,0
1610251200000,22.025981,22.170247,22.015552,22.108886,842.053276,1610265599999,18616.859656,100,50,50000,0
1610265600000,22.108886,22.545968,22.048941,22.468946,1234.097946,1610279999999,27728.879633,100,50,50000,0
1610280000000,22.468946,22.554352,22.382492,22.406656,114.569539,1610294399999,2567.120279,100,50,50000,0
1610294400000,22.406656,22.510324,22.334230,22.422350,337.051570,1610308799999,7557.488340,100,50,50000,0
1610308800000,22.422350,22.719741,22.383969,22.586784,146.239677,1610323199999,3303.084013,100,50,50000,0
1610323200000,22.586784,22.598651,22.225317,22.323915,1031.671699,1610337599999,23030.951817,100,50,50000,0
1610337600000,22.323915,22.324670,21.969640,22.059996,597.742081,1610351999999,13186.187887,100,50,50000,0
1610352000000,22.059996,22.398641,21.957035,22.358222,60.528609,1610366399999,1353.312111,100,50,50000,0
1610366400000,22.358222,22.798256,22.191428,22.734075,888.798253,1610380799999,20206.006528,100,50,50000,0
1610380800000,22.734075,22.858121,22.628719,22.726469,870.392524,1610395199999,19780.948972,100,50,50000,0
1610395200000,22.726469,22.818964,22.609264,22.646844,699.674971,1610409599999,15845.429898,100,50,50000,0
1610409600000,22.646844,22.978434,22.622375,22.885330,164.391087,1610423999999,3762.144324,100,50,50000,0
1610424000000,22.885330,22.924401,22.498314,22.680268,558.409001,1610438399999,12664.865969,100,50,50000,0
1610438400000,22.680268,23.175097,22.604558,23.117408,1362.860971,1610452799999,31505.813276,100,50,50000,0
1610452800000,23.117408,23.158670,22.628195,22.678322,1060.864846,1610467199999,24058.635064,100,50,50000,0
1610467200000,22.678322,23.390876,22.604962,23.354432,1538.550143,1610481599999,35931.965138,100,50,50000,0
1610481600000,23.354432,23.748462,23.335158,23.634072,1103.171229,1610495999999,26072.428452,100,50,50000,0
1610496000000,23.634072,24.042735,23.621690,23.968368,819.888103,1610510399999,19651.380168,100,50,50000,0
1610510400000,23.968368,23.995264,23.838997,23.868873,732.686679,1610524799999,17488.405421,100,50,50000,0
1610524800000,23.868873,23.903739,23.710159,23.811683,1005.646814,1610539199999,23946.143233,100,50,50000,0
1610539200000,23.811683,23.892232,23.203145,23.379569,614.451846,1610553599999,14365.619613,100,50,50000,0
1610553600000,23.379569,23.381907,23.111971,23.147329,369.082117,1610567999999,8543.265019,100,50,50000,0
1610568000000,23.147329,23.226771,22.557453,22.562007,1046.394902,1610582399999,23608.768662,100,50,50000,0
1610582400000,22.562007,22.592878,22.079808,22.109215,580.869450,1610596799999,12842.567309,100,50,50000,0
1610596800000,22.109215,22.128665,21.790121,21.867920,1134.212947,1610611199999,24802.877477,100,50,50000,0
1610611200000,21.867920,21.947758,21.822348,21.944840,30.463357,1610625599999,668.513497,100,50,50000,0
1610625600000,21.944840,22.084562,21.615218,21.693901,90.846314,1610639999999,1970.810967,100,50,50000,0
1610640000000,21.693901,21.705446,21.315254,21.331064,181.218287,1610654399999,3865.578901,100,50,50000,0
1610654400000,21.331064,21.334173,20.956926,21.076000,660.113781,1610668799999,13912.558215,100,50,50000,0
1610668800000,21.076000,21.239136,20.661385,20.753265,84.744598,1610683199999,1758.727142,100,50,50000,0
1610683200000,20.753265,20.807004,20.749403,20.753911,769.190456,1610697599999,15963.710439,100,50,50000,0
1610697600000,20.753911,20.956384,20.685368,20.889690,173.737477,1610711999999,3629.321976,100,50,50000,0
1610712000000,20.889690,21.032779,20.530813,20.660842,937.564446,1610726399999,19370.870580,100,50,50000,0
1610726400000,20.660842,20.732863,20.515442,20.569304,24.632897,1610740799999,506.681558,100,50,50000,0
1610740800000,20.569304,20.665613,20.103611,20.115753,359.543264,1610755199999,7232.483461,100,50,50000,0
1610755200000,20.115753,20.193428,20.080366,20.137107,613.430628,1610769599999,12352.718110,100,50,50000,0
1610769600000,20.137107,20.145470,19.971479,20.109870,918.360553,1610783999999,18468.111334,100,50,50000,0
1610784000000,20.109870,20.150454,20.091941,20.137269,451.375103,1610798399999,9089.461819,100,50,50000,0
1610798400000,20.137269,20.576043,20.102088,20.559421,75.613229,1610812799999,1554.564190,100,50,50000,0
1610812800000,20.559421,20.647428,20.474800,20.551276,338.674753,1610827199999,6960.198464,100,50,50000,0
1610827200000,20.551276,20.575153,20.141865,20.272235,662.174897,1610841599999,13423.764930,100,50,50000,0
1610841600000,20.272235,20.318073,20.082570,20.095020,659.656126,1610855999999,13255.803351,100,50,50000,0
1610856000000,20.095020,20.403843,20.040868,20.234231,981.788010,1610870399999,19865.725761,100,50,50000,0
1610870400000,20.234231,20.278180,19.923598,19.933128,629.522497,1610884799999,12548.352400,100,50,50000,0
1610884800000,19.933128,20.002577,19.617014,19.657183,238.097744,1610899199999,4680.331016,100,50,50000,0
1610899200000,19.657183,19.759685,19.548283,19.676083,416.797656,1610913599999,8200.945090,100,50,50000,0
1610913600000,19.676083,19.691247,19.285860,19.290928,731.822850,1610927999999,14117.541641,100,50,50000,0
1610928000000,19.290928,19.393577,19.239409,19.267728,991.993639,1610942399999,19113.463712,100,50,50000,0
1610942400000,19.267728,19.766548,19.262855,19.693180,388.732895,1610956799999,7655.387026,100,50,50000,0
1610956800000,19.693180,19.801074,19.683421,19.776261,190.263593,1610971199999,3762.702550,100,50,50000,0
1610971200000,19.776261,19.847807,19.582289,19.691981,869.066564,1610985599999,17113.642491,100,50,50000,0
1610985600000,19.691981,20.225539,19.648548,20.221258,1506.479739,1610999999999,30462.915865,100,50,50000,0
1611000000000,20.221258,20.228587,19.872543,19.907762,948.893193,1611014399999,18890.339855,100,50,50000,0
1611014400000,19.907762,19.932877,19.632890,19.707722,743.203406,1611028799999,14646.846001,100,50,50000,0
1611028800000,19.707722,19.728703,19.345130,19.481395,40.941354,1611043199999,797.594707,100,50,50000,0
1611043200000,19.481395,19.821817,19.446892,19.767756,284.879031,1611057599999,5631.419113,100,50,50000,0
1611057600000,19.767756,19.968138,19.735377,19.918275,345.653538,1611071999999,6884.822169,100,50,50000,0
1611072000000,19.918275,19.946557,19.892582,19.943557,433.439577,1611086399999,8644.326958,100,50,50000,0
1611086400000,19.943557,20.043896,19.407499,19.479067,1190.810194,1611100799999,23195.871476,100,50,50000,0
1611100800000,19.479067,19.503904,19.346128,19.396628,91.037656,1611115199999,1765.823536,100,50,50000,0
1611115200000,19.396628,19.427293,19.359483,19.422323,633.620180,1611129599999,12306.375819,100,50,50000,0
1611129600000,19.422323,19.956739,19.407784,19.883043,1138.048149,1611143999999,22627.860407,100,50,50000,0
1611144000000,19.883043,19.970913,19.810541,19.842108,503.287818,1611158399999,9986.291463,100,50,50000,0
1611158400000,19.842108,19.921902,19.761842,19.783211,495.343154,1611172799999,9799.478011,100,50,50000,0
1611172800000,19.783211,19.813818,19.410580,19.540834,13.263584,1611187199999,259.181486,100,50,50000,0
1611187200000,19.540834,19.552235,19.154042,19.206220,968.304932,1611201599999,18597.477642,100,50,50000,0
1611201600000,19.206220,19.258760,18.942673,18.959462,265.343367,1611215999999,5030.767394,100,50,50000,0
1611216000000,18.959462,19.172097,18.955098,19.163304,420.181487,1611230399999,8052.065652,100,50,50000,0
1611230400000,19.163304,19.167706,19.100108,19.101177,677.848944,1611244799999,12947.712919,100,50,50000,0
1611244800000,19.101177,19.135562,18.784938,18.917167,224.610548,1611259199999,4248.995171,100,50,50000,0
1611259200000,18.917167,18.960685,18.752580,18.848470,870.264080,1611273599999,16403.146370,100,50,50000,0
1611273600000,18.848470,18.972435,18.679467,18.730119,184.883578,1611287999999,3462.891369,100,50,50000,0
1611288000000,18.730119,18.810394,18.280502,18.282647,943.116911,1611302399999,17242.673907,100,50,50000,0
1611302400000,18.282647,18.375875,18.243415,18.341449,982.393870,1611316799999,18018.526812,100,50,50000,0
1611316800000,18.341449,18.358924,18.123753,18.213828,785.351836,1611331199999,14304.263006,100,50,50000,0
1611331200000,18.213828,18.300836,17.793348,17.859440,755.239331,1611345599999,13488.151223,100,50,50000,0
1611345600000,17.859440,18.066572,17.732750,18.007217,456.410109,1611359999999,8218.675712,100,50,50000,0
1611360000000,18.007217,18.228424,17.456669,17.494169,357.244459,1611374399999,6249.694952,100,50,50000,0
1611374400000,17.494169,17.641962,17.439911,17.590883,781.658589,1611388799999,13750.064414,100,50,50000,0
1611388800000,17.590883,17.669423,17.561469,17.666198,230.759900,1611403199999,4076.650016,100,50,50000,0
1611403200000,17.666198,17.698453,17.553400,17.610149,264.931765,1611417599999,4665.487795,100,50,50000,0
1611417600000,17.610149,17.999416,17.493217,17.959213,1005.789636,1611431999999,18063.190066,100,50,50000,0
1611432000000,17.959213,18.269896,17.946574,18.242903,382.168796,1611446399999,6971.868135,100,50,50000,0
1611446400000,18.242903,18.653484,18.152336,18.544043,408.935918,1611460799999,7583.325420,100,50,50000,0
1611460800000,18.544043,18.767412,18.535282,18.649512,1044.026974,1611475199999,19470.593338,100,50,50000,0
1611475200000,18.649512,18.652111,18.066789,18.160493,429.397028,1611489599999,7798.061645,100,50,50000,0
1611489600000,18.160493,18.433317,18.131223,18.393111,374.213383,1611503999999,6882.948212,100,50,50000,0
1611504000000,18.393111,18.507693,18.380318,18.505845,574.851065,1611518399999,10638.104847,100,50,50000,0
1611518400000,18.505845,18.719690,18.140211,18.254019,25.180603,1611532799999,459.647192,100,50,50000,0
1611532800000,18.254019,18.269412,18.187321,18.224445,643.278732,1611547199999,11723.398013,100,50,50000,0
1611547200000,18.224445,18.395715,18.197029,18.369612,928.485957,1611561599999,17055.926658,100,50,50000,0
1611561600000,18.369612,18.628719,18.366093,18.539032,966.303548,1611575999999,17914.332378,100,50,50000,0
1611576000000,18.539032,18.844157,18.438176,18.811320,295.372315,1611590399999,5556.343086,100,50,50000,0
1611590400000,18.811320,18.812487,18.563543,18.585111,199.834534,1611604799999,3713.947014,100,50,50000,0
1611604800000,18.585111,18.630073,18.441064,18.500792,950.991940,1611619199999,17594.104427,100,50,50000,0
1611619200000,18.500792,18.663430,18.184344,18.241035,757.168019,1611633599999,13811.528155,100,50,50000,0
1611633600000,18.241035,18.335403,17.840168,17.908799,1019.266098,1611647999999,18253.831996,100,50,50000,0
1611648000000,17.908799,18.086172,17.835149,18.018054,614.255567,1611662399999,11067.689859,100,50,50000,0
1611662400000,18.018054,18.044873,17.860607,17.885643,990.956830,1611676799999,17723.899767,100,50,50000,0
1611676800000,17.885643,17.953031,17.719190,17.901458,723.874803,1611691199999,12958.414611,100,50,50000,0
1611691200000,17.901458,17.977269,17.821478,17.858738,758.073883,1611705599999,13538.243163,100,50,50000,0
1611705600000,17.858738,17.893771,17.642831,17.712035,427.273662,1611719999999,7567.885903,100,50,50000,0
1611720000000,17.712035,17.716177,17.287175,17.381511,1319.367590,1611734399999,22932.601846,100,50,50000,0
1611734400000,17.381511,17.638518,17.345769,17.570136,433.998857,1611748799999,7625.419088,100,50,50000,0
1611748800000,17.570136,17.827338,17.521946,17.755396,870.168388,1611763199999,15450.183907,100,50,50000,0
1611763200000,17.755396,17.757534,17.512380,17.518937,117.384120,1611777599999,2056.445066,100,50,50000,0
1611777600000,17.518937,17.602946,17.490069,17.530703,651.891500,1611791999999,11428.115991,100,50,50000,0
1611792000000,17.530703,17.651733,17.527558,17.651580,1103.678158,1611806399999,19481.663727,100,50,50000,0
1611806400000,17.651580,17.946767,17.628095,17.900860,1094.770067,1611820799999,19597.325237,100,50,50000,0
1611820800000,17.900860,17.982209,17.371068,17.431780,404.973409,1611835199999,7059.407228,100,50,50000,0
1611835200000,17.431780,17.512657,17.284490,17.287286,587.042941,1611849599999,10148.379244,100,50,50000,0
1611849600000,17.287286,17.810692,17.232094,17.741038,297.371892,1611863999999,5275.686080,100,50,50000,0
1611864000000,17.741038,17.969578,17.686219,17.924441,36.409336,1611878399999,652.616999,100,50,50000,0
1611878400000,17.924441,17.974024,17.694711,17.776041,198.115505,1611892799999,3521.709282,100,50,50000,0
1611892800000,17.776041,17.832902,17.675923,17.676517,347.630086,1611907199999,6144.889090,100,50,50000,0
1611907200000,17.676517,17.716124,17.584191,17.602860,606.479947,1611921599999,10675.781636,100,50,50000,0
1611921600000,17.602860,17.810519,17.587775,17.721946,12.331981,1611935999999,218.546690,100,50,50000,0
1611936000000,17.721946,17.736482,17.367162,17.374057,1388.801065,1611950399999,24129.109096,100,50,50000,0
1611950400000,17.374057,17.475570,17.260012,17.429324,755.010615,1611964799999,13159.324814,100,50,50000,0
1611964800000,17.429324,17.451789,17.355913,17.400403,704.575722,1611979199999,12259.901679,100,50,50000,0
1611979200000,17.400403,17.401700,17.130320,17.252803,766.269476,1611993599999,13220.296326,100,50,50000,0
1611993600000,17.252803,17.682586,17.223157,17.626957,1067.167494,1612007999999,18810.914999,100,50,50000,0
1612008000000,17.626957,17.646853,17.210299,17.253161,350.084048,1612022399999,6040.056519,100,50,50000,0
1612022400000,17.253161,17.305914,17.051699,17.063679,962.314902,1612036799999,16420.632776,100,50,50000,0
1612036800000,17.063679,17.155133,16.981678,17.032912,836.937169,1612051199999,14255.477166,100,50,50000,0
1612051200000,17.032912,17.254624,16.965945,17.189151,804.465270,1612065599999,13828.074952,100,50,50000,0
1612065600000,17.189151,17.263380,17.126657,17.248395,827.131027,1612079999999,14266.682687,100,50,50000,0
1612080000000,17.248395,17.286816,17.128914,17.159107,760.093155,1612094399999,13042.519596,100,50,50000,0
1612094400000,17.159107,17.202985,17.015525,17.036970,329.158308,1612108799999,5607.860295,100,50,50000,0
1612108800000,17.036970,17.038039,16.573393,16.601574,528.349509,1612123199999,8771.433463,100,50,50000,0
1612123200000,16.601574,16.607278,16.299293,16.304250,70.375933,1612137599999,1147.426779,100,50,50000,0
1612137600000,16.304250,16.418395,16.239862,16.351901,456.075648,1612151999999,7457.704062,100,50,50000,0
1612152000000,16.351901,16.360169,16.221228,16.249591,1074.056243,1612166399999,17452.975190,100,50,50000,0
1612166400000,16.249591,16.274201,16.195559,16.268228,109.735256,1612180799999,1785.198180,100,50,50000,0
1612180800000,16.268228,16.358925,16.233092,16.321486,998.710110,1612195199999,16300.433442,100,50,50000,0
1612195200000,16.321486,16.327301,16.214085,16.230781,159.111180,1612209599999,2582.498701,100,50,50000,0
1612209600000,16.230781,16.286158,16.102321,16.135849,1015.305121,1612223999999,16382.809912,100,50,50000,0
1612224000000,16.135849,16.261884,15.844464,15.875975,118.516539,1612238399999,1881.565627,100,50,50000,0
1612238400000,15.875975,15.905763,15.739612,15.773960,316.802225,1612252799999,4997.225673,100,50,50000,0
1612252800000,15.773960,15.918810,15.713363,15.890281,952.741828,1612267199999,15139.335240,100,50,50000,0
1612267200000,15.890281,15.921306,15.663690,15.704457,971.705912,1612281599999,15260.114012,100,50,50000,0
1612281600000,15.704457,15.746441,15.382512,15.433581,107.378557,1612295999999,1657.235679,100,50,50000,0
1612296000000,15.433581,15.466385,15.119303,15.125917,414.596101,1612310399999,6271.146034,100,50,50000,0
1612310400000,15.125917,15.319177,15.043638,15.270201,200.422218,1612324799999,3060.487571,100,50,50000,0
1612324800000,15.270201,15.315089,15.109101,15.112754,730.102228,1612339199999,11033.855380,100,50,50000,0
1612339200000,15.112754,15.865954,15.106023,15.718344,1784.888779,1612353599999,28055.496342,100,50,50000,0
1612353600000,15.718344,15.728312,15.558433,15.561779,1113.278370,1612367999999,17324.591619,100,50,50000,0
1612368000000,15.561779,15.750911,15.556533,15.687410,915.037939,1612382399999,14354.575568,100,50,50000,0
1612382400000,15.687410,15.698471,15.582689,15.644054,570.797943,1612396799999,8929.593806,100,50,50000,0
1612396800000,15.644054,15.668710,15.264059,15.275027,809.186309,1612411199999,12360.342349,100,50,50000,0
1612411200000,15.275027,15.391475,15.188178,15.323117,670.182496,1612425599999,10269.284752,100,50,50000,0
1612425600000,15.323117,15.571090,15.223750,15.506247,230.899469,1612439999999,3580.384160,100,50,50000,0
1612440000000,15.506247,15.601871,15.491223,15.546144,558.502570,1612454399999,8682.561575,100,50,50000,0
1612454400000,15.546144,15.569777,15.390765,15.446249,532.004111,1612468799999,8217.467982,100,50,50000,0
1612468800000,15.446249,15.608052,15.445792,15.555746,772.491867,1612483199999,12016.687169,100,50,50000,0
1612483200000,15.555746,15.709931,15.535928,15.674960,344.182760,1612497599999,5395.050966,100,50,50000,0
1612497600000,15.674960,15.720182,15.607651,15.644069,987.386922,1612511999999,15446.749098,100,50,50000,0
1612512000000,15.644069,15.768645,15.530590,15.543800,153.917129,1612526399999,2392.457080,100,50,50000,0
1612526400000,15.543800,15.752745,15.487005,15.738728,1005.427122,1612540799999,15824.144025,100,50,50000,0
1612540800000,15.738728,15.805577,15.585142,15.615841,872.661959,1612555199999,13627.350690,100,50,50000,0
1612555200000,15.615841,15.691333,15.342637,15.378486,1107.652965,1612569599999,17034.025692,100,50,50000,0
1612569600000,15.378486,15.506008,14.845724,14.944340,654.516477,1612583999999,9781.316951,100,50,50000,0
1612584000000,14.944340,15.155282,14.916928,15.130900,635.654174,1612598399999,9618.019851,100,50,50000,0
1612598400000,15.130900,15.196837,14.969761,15.042466,861.846619,1612612799999,12964.298848,100,50,50000,0
1612612800000,15.042466,15.080664,14.943421,14.983799,333.310494,1612627199999,4994.257338,100,50,50000,0
1612627200000,14.983799,15.148799,14.926645,15.083382,160.658938,1612641599999,2423.280190,100,50,50000,0
1612641600000,15.083382,15.241002,15.078841,15.223031,28.579293,1612655999999,435.063457,100,50,50000,0
1612656000000,15.223031,15.677290,15.181997,15.641656,1336.116592,1612670399999,20899.076472,100,50,50000,0
1612670400000,15.641656,15.717320,15.635871,15.689962,240.399282,1612684799999,3771.855567,100,50,50000,0
1612684800000,15.689962,16.002681,15.640550,15.958082,1202.689368,1612699199999,19192.615246,100,50,50000,0
1612699200000,15.958082,16.053765,15.891233,16.034627,98.907447,1612713599999,1585.943973,100,50,50000,0
1612713600000,16.034627,16.061492,15.807503,15.863368,532.650228,1612727999999,8449.626572,100,50,50000,0
1612728000000,15.863368,16.113112,15.804987,16.033885,243.719607,1612742399999,3907.772228,100,50,50000,0
1612742400000,16.033885,16.042006,15.884917,15.893245,987.448595,1612756799999,15693.762718,100,50,50000,0
1612756800000,15.893245,16.076490,15.797435,16.041659,1025.376183,1612771199999,16448.735181,100,50,50000,0
1612771200000,16.041659,16.087922,15.894117,15.946532,228.013342,1612785599999,3636.022059,100,50,50000,0
1612785600000,15.946532,16.154595,15.922021,16.084594,1065.012881,1612799999999,17130.299315,100,50,50000,0
1612800000000,16.084594,16.122969,15.867792,16.006332,764.044033,1612814399999,12229.542236,100,50,50000,0
1612814400000,16.006332,16.006936,15.575072,15.649473,285.885847,1612828799999,4473.962868,100,50,50000,0
1612828800000,15.649473,15.719222,15.613908,15.698071,720.871367,1612843199999,11316.289836,100,50,50000,0
1612843200000,15.698071,15.749182,15.692141,15.726342,307.013016,1612857599999,4828.191687,100,50,50000,0
1612857600000,15.726342,15.750279,15.708399,15.744070,35.099576,1612871999999,552.610190,100,50,50000,0
1612872000000,15.744070,15.762036,15.518680,15.519157,145.828053,1612886399999,2263.128471,100,50,50000,0
1612886400000,15.519157,15.654394,15.498381,15.609763,303.353088,1612900799999,4735.269935,100,50,50000,0
1612900800000,15.609763,15.823933,15.561129,15.743195,69.931643,1612915199999,1100.947514,100,50,50000,0
1612915200000,15.743195,15.921140,15.714484,15.762952,181.831825,1612929599999,2866.206248,100,50,50000,0
1612929600000,15.762952,15.879991,15.744686,15.862843,1036.707966,1612943999999,16445.136087,100,50,50000,0
1612944000000,15.862843,15.981248,15.791316,15.934083,738.130865,1612958399999,11761.438196,100,50,50000,0
1612958400000,15.934083,15.974075,15.687996,15.742880,409.383619,1612972799999,6444.877288,100,50,50000,0
1612972800000,15.742880,15.744138,15.692799,15.721549,487.796743,1612987199999,7668.920231,100,50,50000,0
1612987200000,15.721549,15.721558,15.487459,15.542600,710.811157,1613001599999,11047.853650,100,50,50000,0
1613001600000,15.542600,15.578148,15.410475,15.476489,550.678975,1613015999999,8522.577043,100,50,50000,0
1613016000000,15.476489,15.491847,15.033395,15.066661,1283.975054,1613030399999,19345.216405,100,50,50000,0
1613030400000,15.066661,15.111157,15.013464,15.027742,156.875663,1613044799999,2357.486944,100,50,50000,0
1613044800000,15.027742,15.063999,14.938462,14.954566,1096.012631,1613059199999,16390.393224,100,50,50000,0
1613059200000,14.954566,15.196715,14.917160,15.150718,867.943109,1613073599999,13149.960908,100,50,50000,0
1613073600000,15.150718,15.199677,14.917887,15.044115,952.169989,1613087999999,14324.554679,100,50,50000,0
1613088000000,15.044115,15.096646,14.975500,15.010121,892.642966,1613102399999,13398.678848,100,50,50000,0
1613102400000,15.010121,15.253241,14.997435,15.234228,1155.373216,1613116799999,17601.219249,100,50,50000,0
1613116800000,15.234228,15.284553,15.175429,15.203165,899.833116,1613131199999,13680.311696,100,50,50000,0
1613131200000,15.203165,15.276823,15.007000,15.134052,362.062764,1613145599999,5479.476624,100,50,50000,0
1613145600000,15.134052,15.170151,14.813993,14.900945,736.001344,1613159999999,10967.115667,100,50,50000,0
1613160000000,14.900945,15.093243,14.814517,15.073954,70.407974,1613174399999,1061.326594,100,50,50000,0
1613174400000,15.073954,15.417588,14.943138,15.399632,1114.770763,1613188799999,17167.059663,100,50,50000,0
1613188800000,15.399632,15.406023,15.207296,15.359909,108.232861,1613203199999,1662.446860,100,50,50000,0
1613203200000,15.359909,15.453500,15.296566,15.431051,284.044856,1613217599999,4383.110592,100,50,50000,0
1613217600000,15.431051,15.492841,15.119019,15.157367,866.977387,1613231999999,13141.094271,100,50,50000,0
1613232000000,15.157367,15.454988,15.107909,15.453305,272.252555,1613246399999,4207.201790,100,50,50000,0
1613246400000,15.453305,15.568768,15.424337,15.537325,139.018604,1613260799999,2159.977276,100,50,50000,0
1613260800000,15.537325,15.636619,15.258129,15.326753,181.773739,1613275199999,2786.001163,100,50,50000,0
1613275200000,15.326753,15.364385,15.023926,15.062947,72.751088,1613289599999,1095.845809,100,50,50000,0
