open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1609732800000,21221.183704,21356.057015,21169.011058,21351.645406,827.483338,1609747199999,17668130.805780,100,50,50000,0
1609747200000,21351.645406,21612.514436,21276.199979,21572.639992,897.322414,1609761599999,19357613.399828,100,50,50000,0
1609761600000,21572.639992,21612.469730,21562.822188,21609.933433,894.078989,1609775999999,19320987.444385,100,50,50000,0
1609776000000,21609.933433,21708.926974,21555.458182,21585.183379,35.469475,1609790399999,765615.130432,100,50,50000,0
1609790400000,21585.183379,21630.102397,21298.928976,21360.157103,651.166672,1609804799999,13909022.405268,100,50,50000,0
1609804800000,21360.157103,21520.607776,21306.675018,21476.566763,270.968169,1609819199999,5819465.979673,100,50,50000,0
1609819200000,21476.566763,21477.995612,21248.178003,21303.759335,104.609638,1609833599999,2228578.550100,100,50,50000,0
1609833600000,21303.759335,21348.306059,21292.600313,21346.254423,73.747689,1609847999999,1574236.931530,100,50,50000,0
1609848000000,21346.254423,21414.466105,21283.975833,21410.802203,447.533331,1609862399999,9582047.624680,100,50,50000,0
1609862400000,21410.802203,21801.610531,21381.186258,21798.055207,1286.755981,1609876799999,28048777.920592,100,50,50000,0
1609876800000,21798.055207,21867.253899,21656.863930,21692.340414,36.185586,1609891199999,784950.056054,100,50,50000,0
1609891200000,21692.340414,21773.638131,21601.238985,21758.286170,61.951009,1609905599999,1347947.784255,100,50,50000,0
1609905600000,21758.286170,21779.575236,21600.388872,21634.390746,869.890124,1609919999999,18819542.851203,100,50,50000,0
1609920000000,21634.390746,21932.258845,21629.341492,21882.971598,533.551353,1609934399999,11675689.107726,100,50,50000,0
1609934400000,21882.971598,22119.663308,21845.982630,22118.907168,287.469697,1609948799999,6358515.539829,100,50,50000,0
1609948800000,22118.907168,22137.681794,21979.604088,22032.080349,528.104199,1609963199999,11635234.145447,100,50,50000,0
1609963200000,22032.080349,22034.146489,21971.275344,21976.585868,518.159381,1609977599999,11387374.123070,100,50,50000,0
1609977600000,21976.585868,22096.178828,21891.870253,22074.795044,108.209170,1609991999999,2388695.241828,100,50,50000,0
1609992000000,22074.795044,22222.744495,22054.418975,22176.199498,727.568833,1610006399999,16134711.582229,100,50,50000,0
1610006400000,22176.199498,22196.934844,21907.497500,21995.868489,213.473612,1610020799999,4695537.498711,100,50,50000,0
1610020800000,21995.868489,22180.780305,21903.667200,22138.665371,956.525180,1610035199999,21176190.877999,100,50,50000,0
1610035200000,22138.665371,22167.461771,22069.583672,22094.569368,232.394141,1610049599999,5134648.479928,100,50,50000,0
1610049600000,22094.569368,22116.163795,21915.783393,21940.427062,747.641585,1610063999999,16403575.672893,100,50,50000,0
1610064000000,21940.427062,21943.231175,21714.877710,21827.360018,1043.102078,1610078399999,22768164.583848,100,50,50000,0
1610078400000,21827.360018,21903.481265,21756.752650,21863.780690,250.771104,1610092799999,5482804.421052,100,50,50000,0
1610092800000,21863.780690,22155.681499,21858.727381,22132.278431,194.927421,1610107199999,4314187.964102,100,50,50000,0
1610107200000,22132.278431,22329.922609,22054.471310,22289.304356,519.385782,1610121599999,11576747.779155,100,50,50000,0
1610121600000,22289.304356,22609.619104,22241.864156,22568.337977,784.986061,1610135999999,17715830.727523,100,50,50000,0
1610136000000,22568.337977,22902.697370,22566.532120,22877.944543,955.658656,1610150399999,21863505.726919,100,50,50000,0
1610150400000,22877.944543,23039.407115,22829.712431,22977.187881,638.319557,1610164799999,14666788.390641,100,50,50000,0
1610164800000,22977.187881,23328.237182,22865.402519,23252.536777,1102.341743,1610179199999,25632241.913033,100,50,50000,0
1610179200000,23252.536777,23601.853004,23249.287864,23538.874007,272.578329,1610193599999,6416186.953340,100,50,50000,0
1610193600000,23538.874007,23702.471825,23495.170294,23698.150720,962.982361,1610207999999,22820901.131475,100,50,50000,0
1610208000000,23698.150720,23794.748314,23689.342881,23794.139940,1061.084497,1610222399999,25247593.006565,100,50,50000,0
1610222400000,23794.139940,23976.242813,23738.277510,23946.032184,250.091699,1610236799999,5988703.872411,100,50,50000,0
1610236800000,23946.032184,23958.923668,23801.214549,23838.115724,125.473331,1610251199999,2991047.786241,100,50,50000,0
1610251200000,23838.115724,23910.428694,23384.293572,23387.483374,502.268941,1610265599999,11746806.503108,100,50,50000,0
1610265600000,23387.483374,23398.849008,23263.377043,23344.349351,933.126253,1610279999999,21783225.230067,100,50,50000,0
1610280000000,23344.349351,23617.035306,23332.130113,23567.261926,394.923434,1610294399999,9307264.015889,100,50,50000,0
1610294400000,23567.261926,23637.204533,23344.014195,23369.574822,679.412768,1610308799999,15877587.510899,100,50,50000,0
1610308800000,23369.574822,23597.119044,23366.456624,23494.046173,115.674131,1610323199999,2717653.369604,100,50,50000,0
1610323200000,23494.046173,23759.526166,23458.156566,23685.226227,940.061687,1610337599999,22265573.729231,100,50,50000,0
1610337600000,23685.226227,23733.966758,23508.653198,23519.362874,1124.406125,1610351999999,26445315.672756,100,50,50000,0
1610352000000,23519.362874,23734.169274,23483.796802,23649.829808,654.860246,1610366399999,15487333.376085,100,50,50000,0
1610366400000,23649.829808,23683.277349,23481.276550,23520.358825,314.800871,1610380799999,7404229.435696,100,50,50000,0
1610380800000,23520.358825,23593.052387,23357.131456,23380.642456,1046.759645,1610395199999,24473913.001981,100,50,50000,0
1610395200000,23380.642456,23425.578155,23274.260608,23351.150909,499.116456,1610409599999,11654943.685420,100,50,50000,0
1610409600000,23351.150909,23374.826518,23079.383197,23104.202231,433.228619,1610423999999,10009401.619196,100,50,50000,0
1610424000000,23104.202231,23186.279512,23045.036242,23084.447735,313.084761,1610438399999,7227388.801663,100,50,50000,0
1610438400000,23084.447735,23201.695235,22936.907366,22953.093621,903.227254,1610452799999,20731859.726418,100,50,50000,0
1610452800000,22953.093621,22960.390247,22843.482249,22865.595037,262.305797,1610467199999,5997778.122795,100,50,50000,0
1610467200000,22865.595037,23151.678228,22806.579392,23027.937290,980.916258,1610481599999,22588478.082239,100,50,50000,0
1610481600000,23027.937290,23087.280365,22884.917000,22917.212501,591.748272,1610495999999,13561220.890754,100,50,50000,0
1610496000000,22917.212501,23166.216151,22840.753059,23091.911979,893.221048,1610510399999,20626181.814593,100,50,50000,0
1610510400000,23091.911979,23308.667207,23056.416188,23224.124101,828.134892,1610524799999,19232707.505189,100,50,50000,0
1610524800000,23224.124101,23324.167122,23173.168643,23294.258478,846.076421,1610539199999,19708722.838881,100,50,50000,0
1610539200000,23294.258478,23398.750902,23210.295782,23361.847909,667.584735,1610553599999,15596013.040088,100,50,50000,0
1610553600000,23361.847909,23396.773912,22656.213424,22694.437882,808.132580,1610567999999,18340114.635791,100,50,50000,0
1610568000000,22694.437882,23038.667948,22659.903230,23026.098595,309.198299,1610582399999,7119630.522339,100,50,50000,0
1610582400000,23026.098595,23435.492572,22902.383921,23363.526888,171.382143,1610596799999,4004091.302089,100,50,50000,0
1610596800000,23363.526888,23447.063793,23151.865069,23208.551145,958.504374,1610611199999,22245497.794750,100,50,50000,0
1610611200000,23208.551145,23234.376808,23107.501705,23111.645563,946.781064,1610625599999,21881668.370778,100,50,50000,0
1610625600000,23111.645563,23179.156697,22844.941050,22896.117528,207.320182,1610639999999,4746827.246525,100,50,50000,0
1610640000000,22896.117528,22975.629581,22654.573207,22745.897850,851.468576,1610654399999,19367417.256180,100,50,50000,0
1610654400000,22745.897850,22754.089135,22612.925601,22617.585547,582.982384,1610668799999,13185653.937812,100,50,50000,0
1610668800000,22617.585547,22733.103501,22615.246257,22720.977821,127.256006,1610683199999,2891380.893720,100,50,50000,0
1610683200000,22720.977821,22956.661981,22665.372452,22824.209610,492.031659,1610697599999,11230233.718953,100,50,50000,0
1610697600000,22824.209610,22857.053389,22497.360069,22515.569978,1169.093504,1610711999999,26322806.611375,100,50,50000,0
1610712000000,22515.569978,22527.722473,22166.451359,22253.728128,896.326810,1610726399999,19946613.151925,100,50,50000,0
1610726400000,22253.728128,22364.212873,22181.754689,22216.328373,193.047140,1610740799999,4288798.652568,100,50,50000,0
1610740800000,22216.328373,22412.264693,22210.363478,22386.269869,879.396852,1610755199999,19686415.253389,100,50,50000,0
1610755200000,22386.269869,22420.493855,22204.767588,22279.583791,186.591039,1610769599999,4157170.696405,100,50,50000,0
1610769600000,22279.583791,22319.410964,22184.281117,22255.565336,94.935378,1610783999999,2112840.504988,100,50,50000,0
1610784000000,22255.565336,22446.738353,22247.949725,22423.779741,60.537013,1610798399999,1357468.641803,100,50,50000,0
1610798400000,22423.779741,22443.030077,22302.163055,22339.843763,268.635183,1610812799999,6001268.022570,100,50,50000,0
1610812800000,22339.843763,22537.929288,22299.151646,22532.921156,834.816009,1610827199999,18810843.313741,100,50,50000,0
1610827200000,22532.921156,22536.705134,22420.884429,22493.625841,1009.884382,1610841599999,22715961.442063,100,50,50000,0
1610841600000,22493.625841,22525.392750,22454.753248,22470.815724,673.529762,1610855999999,15134763.156459,100,50,50000,0
1610856000000,22470.815724,22553.788893,22377.119206,22383.042306,138.731694,1610870399999,3105237.377514,100,50,50000,0
1610870400000,22383.042306,22671.679393,22232.366522,22539.303083,1040.626462,1610884799999,23454995.224680,100,50,50000,0
1610884800000,22539.303083,22834.803214,22526.216083,22819.927095,1164.790776,1610899199999,26580440.598911,100,50,50000,0
1610899200000,22819.927095,23231.196087,22799.990729,23159.672586,568.040872,1610913599999,13155640.600180,100,50,50000,0
1610913600000,23159.672586,23229.759547,22924.112585,22990.776329,764.961260,1610927999999,17587053.230560,100,50,50000,0
1610928000000,22990.776329,23001.181285,22713.787744,22848.674541,91.820238,1610942399999,2097970.744966,100,50,50000,0
1610942400000,22848.674541,22864.107976,22689.344750,22732.796536,71.161349,1610956799999,1617696.471059,100,50,50000,0
1610956800000,22732.796536,22801.745228,22639.718760,22781.598048,368.672474,1610971199999,8398948.116473,100,50,50000,0
1610971200000,22781.598048,22897.779530,22770.251102,22829.666856,116.683110,1610985599999,2663836.530190,100,50,50000,0
1610985600000,22829.666856,22912.087416,22611.251993,22633.793809,253.212508,1610999999999,5731159.693174,100,50,50000,0
1611000000000,22633.793809,22745.043611,22499.140789,22731.970486,443.408335,1611014399999,10079545.189874,100,50,50000,0
1611014400000,22731.970486,23007.121107,22704.324174,22983.716861,42.214966,1611028799999,970256.814723,100,50,50000,0
1611028800000,22983.716861,23006.831392,22782.775950,22813.088161,585.265428,1611043199999,13351711.803090,100,50,50000,0
1611043200000,22813.088161,22879.800366,22663.733998,22668.362303,498.315969,1611057599999,11296006.934368,100,50,50000,0
1611057600000,22668.362303,23013.641120,22639.518446,23004.480039,1012.258097,1611071999999,23286471.190321,100,50,50000,0
1611072000000,23004.480039,23234.034347,22912.521919,23232.622091,299.417208,1611086399999,6956246.848562,100,50,50000,0
1611086400000,23232.622091,23271.805461,22988.364179,23001.437547,799.006752,1611100799999,18378303.909737,100,50,50000,0
1611100800000,23001.437547,23148.002880,22912.090146,23130.064369,771.924165,1611115199999,17854655.615972,100,50,50000,0
1611115200000,23130.064369,23151.732050,23102.840076,23103.853426,757.082473,1611129599999,17491522.494612,100,50,50000,0
1611129600000,23103.853426,23145.053855,23062.391913,23075.729047,843.443969,1611143999999,19463084.498912,100,50,50000,0
1611144000000,23075.729047,23112.946793,23069.258982,23074.440861,663.764237,1611158399999,15315988.632582,100,50,50000,0
1611158400000,23074.440861,23075.983616,23000.498448,23030.628728,133.970212,1611172799999,3085418.220570,100,50,50000,0
1611172800000,23030.628728,23058.829727,22867.689529,22876.569619,299.742391,1611187199999,6857077.665134,100,50,50000,0
1611187200000,22876.569619,22951.871640,22862.100588,22907.794599,710.478615,1611201599999,16275498.172974,100,50,50000,0
1611201600000,22907.794599,23024.469480,22860.555886,23013.657147,112.288658,1611215999999,2584172.665727,100,50,50000,0
1611216000000,23013.657147,23061.844995,22865.540505,22893.340399,86.847246,1611230399999,1988223.567281,100,50,50000,0
1611230400000,22893.340399,23122.984158,22764.428735,23064.343826,189.972369,1611244799999,4381588.024828,100,50,50000,0
1611244800000,23064.343826,23212.224472,22905.258492,23195.181646,51.965626,1611259199999,1205352.140314,100,50,50000,0
1611259200000,23195.181646,23214.110521,22940.490257,22995.259965,763.661032,1611273599999,17560583.966829,100,50,50000,0
1611273600000,22995.259965,23092.246145,22858.130666,22872.448578,731.198706,1611287999999,16724304.804234,100,50,50000,0
1611288000000,22872.448578,22892.723014,22808.570404,22821.968302,45.367433,1611302399999,1035374.112099,100,50,50000,0
1611302400000,22821.968302,22989.439464,22739.698888,22915.688795,940.754488,1611316799999,21558037.089262,100,50,50000,0
1611316800000,22915.688795,23005.366846,22836.240608,22962.017930,290.991006,1611331199999,6681740.703889,100,50,50000,0
1611331200000,22962.017930,23022.560242,22718.189109,22756.511569,619.472895,1611345599999,14097042.104508,100,50,50000,0
1611345600000,22756.511569,22773.033534,22700.793459,22757.484909,437.684459,1611359999999,9960597.467248,100,50,50000,0
1611360000000,22757.484909,22810.682950,22603.983237,22654.790045,697.282036,1611374399999,15796778.122240,100,50,50000,0
1611374400000,22654.790045,23063.107904,22583.571885,22973.917583,444.229271,1611388799999,10205686.668774,100,50,50000,0
1611388800000,22973.917583,23063.980384,22698.663504,22724.270576,325.804404,1611403199999,7403667.429607,100,50,50000,0
1611403200000,22724.270576,22782.117898,22700.051727,22717.895754,423.364361,1611417599999,9617947.413277,100,50,50000,0
1611417600000,22717.895754,22790.322578,22702.326251,22747.076676,230.908568,1611431999999,5252494.912120,100,50,50000,0
1611432000000,22747.076676,22965.261433,22723.050414,22935.791683,563.742516,1611446399999,12929880.919850,100,50,50000,0
1611446400000,22935.791683,23012.942552,22713.395320,22762.687736,648.314905,1611460799999,14757389.732223,100,50,50000,0
1611460800000,22762.687736,23061.755308,22697.660720,23036.914876,516.283157,1611475199999,11893571.144503,100,50,50000,0
1611475200000,23036.914876,23278.524643,22977.182776,23192.461740,1008.246445,1611489599999,23383717.095228,100,50,50000,0
1611489600000,23192.461740,23199.174764,22841.257109,22890.514682,990.059667,1611503999999,22662975.332518,100,50,50000,0
1611504000000,22890.514682,22907.089488,22551.512164,22620.100096,451.650733,1611518399999,10216384.789804,100,50,50000,0
1611518400000,22620.100096,22651.172725,22388.276531,22457.929140,825.383394,1611532799999,18536401.775953,100,50,50000,0
1611532800000,22457.929140,22459.634873,22416.957811,22443.491830,512.673418,1611547199999,11506181.666434,100,50,50000,0
1611547200000,22443.491830,22457.557260,22067.898001,22087.839005,295.586974,1611561599999,6528877.491780,100,50,50000,0
1611561600000,22087.839005,22121.669679,21941.562542,21982.948380,880.928994,1611575999999,19365416.604652,100,50,50000,0
1611576000000,21982.948380,22213.656034,21942.839760,22198.773676,638.254644,1611590399999,14168470.399890,100,50,50000,0
1611590400000,22198.773676,22289.161167,22044.644207,22102.298546,677.583493,1611604799999,14976152.654774,100,50,50000,0
1611604800000,22102.298546,22408.459023,22091.966409,22373.593121,765.196202,1611619199999,17120188.477365,100,50,50000,0
1611619200000,22373.593121,22381.831454,22263.489823,22274.846133,609.680215,1611633599999,13580532.983812,100,50,50000,0
1611633600000,22274.846133,22289.995933,22258.567798,22268.124411,989.321735,1611647999999,22030339.480204,100,50,50000,0
1611648000000,22268.124411,22434.189896,22213.224002,22401.795367,697.010977,1611662399999,15614297.268851,100,50,50000,0
1611662400000,22401.795367,22613.355604,22362.180980,22585.683201,1100.640705,1611676799999,24858722.284697,100,50,50000,0
1611676800000,22585.683201,22646.207900,22375.280172,22410.264662,380.187172,1611691199999,8520095.148556,100,50,50000,0
1611691200000,22410.264662,22487.475132,22403.958952,22473.212893,520.817002,1611705599999,11704431.357573,100,50,50000,0
1611705600000,22473.212893,22641.469811,22416.476109,22624.854384,738.867377,1611719999999,16716766.818004,100,50,50000,0
1611720000000,22624.854384,22828.148106,22554.274828,22798.928626,789.019430,1611734399999,17988797.659490,100,50,50000,0
1611734400000,22798.928626,22809.341098,22756.977795,22771.653490,723.554734,1611748799999,16476537.684469,100,50,50000,0
1611748800000,22771.653490,22930.942497,22690.586513,22877.521477,19.219521,1611763199999,439695.012084,100,50,50000,0
1611763200000,22877.521477,22934.292469,22667.396520,22743.301763,85.353159,1611777599999,1941212.644006,100,50,50000,0
1611777600000,22743.301763,22753.013274,22588.785149,22726.807492,314.976200,1611791999999,7158403.469225,100,50,50000,0
1611792000000,22726.807492,22793.296307,22437.438370,22509.629499,434.784168,1611806399999,9786830.535207,100,50,50000,0
1611806400000,22509.629499,22530.854956,22221.806424,22260.507465,530.182083,1611820799999,11802122.209433,100,50,50000,0
1611820800000,22260.507465,22364.639389,22249.024322,22321.830112,995.648959,1611835199999,22224706.922211,100,50,50000,0
1611835200000,22321.830112,22383.268211,22317.616093,22349.578101,645.541523,1611849599999,14427580.694490,100,50,50000,0
1611849600000,22349.578101,22528.806348,22240.120418,22466.683269,394.712179,1611863999999,8867873.505449,100,50,50000,0
1611864000000,22466.683269,22716.148829,22431.293591,22668.993928,427.729294,1611878399999,9696192.779014,100,50,50000,0
1611878400000,22668.993928,22759.152263,22636.973354,22759.057882,193.035787,1611892799999,4393312.645793,100,50,50000,0
1611892800000,22759.057882,22786.778805,22755.649477,22782.071425,922.634668,1611907199999,21019528.895135,100,50,50000,0
1611907200000,22782.071425,23053.532468,22760.829679,22975.201386,70.830728,1611921599999,1627350.230252,100,50,50000,0
1611921600000,22975.201386,23268.891118,22948.915116,23225.094176,769.700537,1611935999999,17876367.459387,100,50,50000,0
1611936000000,23225.094176,23527.235098,23118.254534,23411.808792,547.356558,1611950399999,12814607.068612,100,50,50000,0
1611950400000,23411.808792,23449.306318,23262.149091,23309.448558,370.472322,1611964799999,8635505.537420,100,50,50000,0
1611964800000,23309.448558,23330.872482,23242.619764,23315.211389,584.806240,1611979199999,13634881.099878,100,50,50000,0
1611979200000,23315.211389,23341.026658,23232.512262,23267.540305,214.047459,1611993599999,4980357.885005,100,50,50000,0
1611993600000,23267.540305,23698.726735,23236.712518,23643.456154,1271.088476,1612007999999,30052924.646506,100,50,50000,0
1612008000000,23643.456154,23651.467914,23554.961206,23565.212074,329.384311,1612022399999,7762011.150354,100,50,50000,0
1612022400000,23565.212074,23783.686038,23548.019043,23693.484222,33.647105,1612036799999,797217.163188,100,50,50000,0
1612036800000,23693.484222,23887.993463,23688.515146,23881.677208,1137.637400,1612051199999,27168689.178147,100,50,50000,0
1612051200000,23881.677208,24196.887226,23769.375898,24184.210699,1204.822060,1612065599999,29137670.562761,100,50,50000,0
1612065600000,24184.210699,24504.452268,24155.517993,24500.417140,1218.621026,1612079999999,29856723.462021,100,50,50000,0
1612080000000,24500.417140,24578.691674,24369.048459,24500.469651,193.774335,1612094399999,4747562.204193,100,50,50000,0
1612094400000,24500.469651,24666.963458,24434.782307,24593.256395,925.197071,1612108799999,22753608.783161,100,50,50000,0
1612108800000,24593.256395,24922.191615,24543.742888,24859.018872,288.461300,1612123199999,7170864.893264,100,50,50000,0
1612123200000,24859.018872,24875.023636,24732.541763,24750.989681,1044.935601,1612137599999,25863190.281328,100,50,50000,0
1612137600000,24750.989681,24867.941039,24652.632551,24681.615919,633.499925,1612151999999,15635801.825840,100,50,50000,0
1612152000000,24681.615919,24964.273624,24621.210571,24962.983637,777.698702,1612166399999,19413679.962984,100,50,50000,0
1612166400000,24962.983637,25051.628754,24919.151971,25050.452246,445.285952,1612180799999,11154614.467025,100,50,50000,0
1612180800000,25050.452246,25071.695524,24986.785360,25032.568471,713.811604,1612195199999,17868537.845563,100,50,50000,0
1612195200000,25032.568471,25143.884207,25024.216288,25055.787970,996.977587,1612209599999,24980059.034759,100,50,50000,0
1612209600000,25055.787970,25130.487993,24948.897558,24988.078251,503.915789,1612223999999,12591887.170699,100,50,50000,0
1612224000000,24988.078251,25071.101412,24759.525566,24796.947304,510.219007,1612238399999,12651873.842304,100,50,50000,0
1612238400000,24796.947304,24907.128161,24706.256240,24714.990715,736.626593,1612252799999,18205719.404296,100,50,50000,0
1612252800000,24714.990715,24841.744335,24649.660708,24828.531141,391.865870,1612267199999,9729453.945014,100,50,50000,0
1612267200000,24828.531141,25236.500728,24732.519825,25157.976169,49.077016,1612281599999,1234678.398554,100,50,50000,0
1612281600000,25157.976169,25341.820183,25066.436352,25257.010701,445.547432,1612295999999,11253196.264564,100,50,50000,0
1612296000000,25257.010701,25451.283964,25212.111652,25322.212294,605.006409,1612310399999,15320100.718913,100,50,50000,0
1612310400000,25322.212294,25550.346277,25282.390852,25498.104600,340.926567,1612324799999,8692981.275778,100,50,50000,0
1612324800000,25498.104600,25612.382340,25409.653835,25431.457270,90.660176,1612339199999,2305620.381214,100,50,50000,0
1612339200000,25431.457270,25471.499300,25044.583331,25122.808626,1105.098058,1612353599999,27763167.013575,100,50,50000,0
1612353600000,25122.808626,25515.084630,25083.336448,25445.507640,1067.189271,1612367999999,27155172.748588,100,50,50000,0
1612368000000,25445.507640,25801.715252,25336.783156,25695.483815,64.112028,1612382399999,1647389.583989,100,50,50000,0
1612382400000,25695.483815,25700.393551,25498.696016,25541.590839,825.649559,1612396799999,21088403.202220,100,50,50000,0
1612396800000,25541.590839,25667.700650,25474.157094,25558.593486,805.839846,1612411199999,20596133.049763,100,50,50000,0
1612411200000,25558.593486,25588.549030,25327.481353,25328.705789,888.122573,1612425599999,22494995.347176,100,50,50000,0
1612425600000,25328.705789,25352.942561,25259.074935,25265.506506,381.314475,1612439999999,9634103.361446,100,50,50000,0
1612440000000,25265.506506,25465.124160,25070.833914,25112.584914,1075.870031,1612454399999,27017877.513994,100,50,50000,0
1612454400000,25112.584914,25198.191240,25033.302789,25142.018350,736.471127,1612468799999,18516370.577369,100,50,50000,0
1612468800000,25142.018350,25204.886819,25105.242493,25171.730568,740.637423,1612483199999,18643125.648719,100,50,50000,0
1612483200000,25171.730568,25372.060245,25161.488983,25267.443819,374.393198,1612497599999,9459959.108378,100,50,50000,0
1612497600000,25267.443819,25536.603939,25254.862053,25472.714048,551.675860,1612511999999,14052681.417058,100,50,50000,0
1612512000000,25472.714048,25512.880130,25430.810900,25458.272887,159.899148,1612526399999,4070756.135300,100,50,50000,0
1612526400000,25458.272887,25499.739442,25218.393450,25225.785261,140.026744,1612540799999,3532284.572851,100,50,50000,0
1612540800000,25225.785261,25260.053172,25122.502539,25253.537114,703.525289,1612555199999,17766501.996959,100,50,50000,0
1612555200000,25253.537114,25416.679579,25174.506499,25336.605524,151.516250,1612569599999,3838907.462493,100,50,50000,0
1612569600000,25336.605524,25514.430038,25257.056377,25428.151760,166.918119,1612583999999,4244419.264431,100,50,50000,0
1612584000000,25428.151760,25443.684689,25343.772180,25401.297925,646.466244,1612598399999,16421081.650737,100,50,50000,0
1612598400000,25401.297925,25650.759330,25365.110068,25571.253183,1121.113978,1612612799999,28668289.382148,100,50,50000,0
1612612800000,25571.253183,25771.316272,25477.868712,25692.678699,745.981058,1612627199999,19166251.639968,100,50,50000,0
1612627200000,25692.678699,25838.285240,25691.742264,25785.624519,779.911706,1612641599999,20110510.402646,100,50,50000,0
1612641600000,25785.624519,26138.078032,25727.084268,25985.117137,846.302316,1612655999999,21991264.824501,100,50,50000,0
1612656000000,25985.117137,26241.999513,25918.298237,26103.796077,177.309250,1612670399999,4628444.515164,100,50,50000,0
1612670400000,26103.796077,26221.375370,26044.283215,26202.914920,20.369327,1612684799999,533735.739655,100,50,50000,0
1612684800000,26202.914920,26309.378682,25922.687507,25964.611207,338.565837,1612699199999,8790730.325067,100,50,50000,0
1612699200000,25964.611207,26067.285079,25650.380050,25718.557438,544.758457,1612713599999,14010401.669157,100,50,50000,0
1612713600000,25718.557438,25730.181275,25328.814757,25508.564433,545.281895,1612727999999,13909358.341036,100,50,50000,0
1612728000000,25508.564433,25575.254503,25479.463739,25553.693886,508.712418,1612742399999,12999481.408088,100,50,50000,0
1612742400000,25553.693886,25554.277379,24929.258354,24970.152145,488.131481,1612756799999,12188717.358009,100,50,50000,0
1612756800000,24970.152145,24990.863428,24886.410001,24971.627384,220.258646,1612771199999,5500216.824189,100,50,50000,0
1612771200000,24971.627384,25308.117105,24949.792127,25228.093918,786.911230,1612785599999,19852270.421377,100,50,50000,0
1612785600000,25228.093918,25428.937073,25160.675501,25400.810507,289.283815,1612799999999,7348043.361598,100,50,50000,0
1612800000000,25400.810507,25488.250255,25147.638495,25188.939361,71.993622,1612814399999,1813442.967615,100,50,50000,0
1612814400000,25188.939361,25193.526953,25004.894388,25013.738587,487.131363,1612828799999,12184976.571124,100,50,50000,0
1612828800000,25013.738587,25111.049390,24717.441301,24814.977186,398.863207,1612843199999,9897781.384846,100,50,50000,0
1612843200000,24814.977186,25217.126716,24711.934149,25143.641323,1027.144970,1612857599999,25826164.720884,100,50,50000,0
1612857600000,25143.641323,25232.770640,25107.157293,25196.153774,409.941532,1612871999999,10328949.881322,100,50,50000,0
1612872000000,25196.153774,25316.762841,25176.519196,25244.996319,610.289514,1612886399999,15406756.542249,100,50,50000,0
1612886400000,25244.996319,25293.539388,25220.944820,25243.928004,864.796285,1612900799999,21830855.164682,100,50,50000,0
1612900800000,25243.928004,25476.581769,25231.111382,25467.649739,698.681825,1612915199999,17793784.005926,100,50,50000,0
1612915200000,25467.649739,25515.644079,25031.233144,25046.152949,1084.746796,1612929599999,27168734.160011,100,50,50000,0
1612929600000,25046.152949,25250.126815,25011.184872,25239.256568,293.035777,1612943999999,7396005.147253,100,50,50000,0
1612944000000,25239.256568,25286.984100,24917.997308,24935.662140,869.999332,1612958399999,21694009.407791,100,50,50000,0
